id,country,state,city,station,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
2860,India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",PM2.5,54,94,75
2864,India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",SO2,10,20,12
2873,India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",OZONE,11,43,16
2877,India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",NH3,4,4,4
2882,India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",PM10,85,135,108
2885,India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",SO2,32,35,33
2886,India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",CO,6,8,7
2891,India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",CO,14,46,23
2896,India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",NH3,6,14,9
2899,India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",OZONE,14,134,23
2901,India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",PM10,NA,NA,NA
2902,India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",NO2,7,13,8
2904,India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",OZONE,20,43,22
2909,India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",SO2,8,18,12
2911,India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",OZONE,2,55,5
2918,India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",OZONE,2,72,9
2922,India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",NH3,4,7,6
2925,India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",OZONE,11,13,12
2929,India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",NH3,6,7,7
2935,India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",NH3,9,10,10
2942,India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",SO2,28,47,35
2943,India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",OZONE,NA,NA,NA
2947,India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",NH3,2,2,2
2473,India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",NO2,6,8,7
2476,India,TamilNadu,Hosur,"SIPCOT Phase-1, Hosur - TNPCB",PM2.5,7,98,52
2479,India,TamilNadu,Hosur,"SIPCOT Phase-1, Hosur - TNPCB",NH3,1,2,1
2480,India,TamilNadu,Hosur,"SIPCOT Phase-1, Hosur - TNPCB",SO2,1,37,8
2489,India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB",OZONE,NA,NA,NA
2493,India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB",SO2,NA,NA,NA
2501,India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",CO,NA,NA,NA
2505,India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",NO2,NA,NA,NA
2506,India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",NH3,NA,NA,NA
2508,India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",CO,25,26,25
2511,India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",NO2,12,38,23
2514,India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",OZONE,1,8,4
2515,India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB",PM10,33,98,49
2527,India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",OZONE,2,3,3
2542,India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",PM2.5,47,131,83
2549,India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",PM10,57,126,85
2553,India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",CO,33,37,36
2559,India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",SO2,11,14,13
2568,India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",OZONE,11,68,26
2572,India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",SO2,3,25,15
2575,India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",PM2.5,32,58,43
2579,India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",SO2,14,14,14
2583,India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",PM10,67,72,69
2586,India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",SO2,14,16,15
2608,India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",PM2.5,70,241,148
2609,India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",PM10,66,143,105
2616,India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",PM10,31,104,58
2623,India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",PM10,75,128,96
2964,India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",OZONE,11,33,14
2965,India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",PM2.5,28,315,49
2974,India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",NO2,1,2,1
2976,India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",CO,100,104,102
2979,India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",PM10,97,122,110
2980,India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",NO2,12,44,23
2994,India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",NO2,22,29,26
2996,India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",SO2,5,9,8
3000,India,West_Bengal,Durgapur,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB",PM10,70,166,107
3011,India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",CO,28,42,33
3015,India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",NO2,21,97,63
3023,India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",NH3,2,3,2
3028,India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",PM10,98,136,111
3031,India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",SO2,5,8,7
3035,India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",PM10,89,157,118
3037,India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",NH3,6,16,8
3038,India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",SO2,22,26,24
3040,India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",OZONE,9,59,24
3042,India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",PM10,94,139,110
3045,India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",SO2,1,11,8
3047,India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",OZONE,10,78,28
3051,India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",NH3,6,10,6
3053,India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",CO,23,92,27
3054,India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",OZONE,25,103,39
3058,India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",NH3,1,1,1
3064,India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",NO2,10,186,36
3065,India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",NH3,5,56,12
3068,India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",OZONE,10,33,18
1338,India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",OZONE,31,89,53
1357,India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",OZONE,NA,NA,NA
1362,India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",SO2,12,19,16
1366,India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",PM10,106,171,137
1377,India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",OZONE,22,59,27
1382,India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",CO,12,21,18
1389,India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",OZONE,41,67,46
1391,India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",PM10,104,138,115
1393,India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",NH3,2,2,2
1395,India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",CO,30,40,36
1396,India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",OZONE,28,66,31
1398,India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",PM10,72,113,100
1402,India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",PM10,51,107,77
1403,India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",NO2,5,29,10
1406,India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",CO,44,74,49
1409,India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",PM10,79,122,102
1412,India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",CO,16,42,19
1415,India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",PM10,75,432,167
1417,India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",NH3,2,4,3
1424,India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",NH3,3,3,3
1427,India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",OZONE,39,79,47
1429,India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",PM10,61,118,97
1433,India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",CO,22,105,29
1436,India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",PM10,70,161,110
1440,India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",CO,42,134,46
1455,India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",OZONE,10,54,27
1456,India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",PM2.5,22,78,50
1458,India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",NO2,4,25,11
1459,India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",NH3,2,6,4
1461,India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",CO,46,64,54
1462,India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",OZONE,25,57,33
1464,India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",PM10,47,58,51
1475,India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",OZONE,13,45,22
1477,India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",PM10,55,147,94
1487,India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",SO2,2,3,2
1491,India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",PM10,69,114,83
1498,India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",PM10,62,123,100
1511,India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",PM2.5,NA,NA,NA
1512,India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",PM10,NA,NA,NA
1519,India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",PM10,83,134,104
1520,India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",NO2,6,15,9
1526,India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",PM10,40,90,65
1530,India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",CO,4,8,6
1543,India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",SO2,NA,NA,NA
1547,India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",PM10,41,87,67
1559,India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",OZONE,14,72,26
362,India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",CO,37,62,48
363,India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",OZONE,20,98,37
364,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",PM2.5,45,95,75
365,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",PM10,73,130,108
371,India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",PM2.5,50,120,82
376,India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",CO,44,62,53
377,India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",OZONE,14,44,22
379,India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",PM10,35,63,49
381,India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",NH3,6,6,6
382,India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",SO2,9,14,11
392,India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",NO2,7,66,26
402,India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",PM2.5,24,59,35
409,India,Chhattisgarh,Korba,"Rampur, Korba - CECB",PM2.5,9,29,21
410,India,Chhattisgarh,Korba,"Rampur, Korba - CECB",PM10,32,100,60
412,India,Chhattisgarh,Korba,"Rampur, Korba - CECB",NH3,1,1,1
416,India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",PM2.5,14,45,24
418,India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",NO2,24,34,29
419,India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",NH3,3,5,4
424,India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",PM10,84,273,118
426,India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",NH3,1,2,2
433,India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",NH3,NA,NA,NA
442,India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",CO,34,93,40
445,India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",PM10,55,126,84
447,India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",NH3,3,6,5
448,India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",SO2,4,14,8
449,India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",CO,24,109,32
456,India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",CO,25,38,35
472,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",PM2.5,78,283,132
475,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",NH3,4,6,5
476,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",SO2,6,14,9
478,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",OZONE,6,17,11
480,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",PM10,105,164,129
483,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",SO2,4,5,4
485,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",OZONE,3,12,4
486,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",PM2.5,7,187,73
491,India,Delhi,Delhi,"Bawana, Delhi - DPCC",PM2.5,52,220,103
506,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",CO,2,36,9
507,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",OZONE,21,44,22
508,India,Delhi,Delhi,"DTU, Delhi - CPCB",PM2.5,51,331,86
509,India,Delhi,Delhi,"DTU, Delhi - CPCB",PM10,121,160,140
518,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",NH3,4,5,4
521,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",OZONE,14,85,27
532,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",CO,48,48,48
533,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",OZONE,14,14,14
539,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",CO,30,56,39
1152,India,Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB",NH3,5,7,6
1156,India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",PM10,2,264,72
1160,India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",CO,10,26,14
1162,India,Karnataka,Kalaburgi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",PM10,NA,NA,NA
1164,India,Karnataka,Kalaburgi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",CO,12,13,12
1166,India,Karnataka,Kalaburgi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",PM2.5,38,86,56
1168,India,Karnataka,Kalaburgi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",NO2,17,18,18
1173,India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",PM2.5,NA,NA,NA
1177,India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",SO2,NA,NA,NA
1179,India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",OZONE,3,12,3
1181,India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",PM10,21,44,38
1191,India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",CO,44,57,49
1192,India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",OZONE,28,46,31
1194,India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",PM10,39,75,52
1201,India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",PM10,NA,NA,NA
1202,India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",NO2,NA,NA,NA
1205,India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",CO,51,105,68
1210,India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",NH3,1,1,1
1213,India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",OZONE,17,25,21
1215,India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",PM10,36,74,63
1221,India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",PM2.5,NA,NA,NA
1226,India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",PM2.5,NA,NA,NA
1229,India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",NH3,NA,NA,NA
1231,India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",CO,NA,NA,NA
1234,India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",PM10,40,94,76
1238,India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",OZONE,18,20,19
1241,India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",NO2,8,10,9
1252,India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",OZONE,25,27,26
1255,India,Kerala,Kochi,"Vyttila, Kochi - Kerala PCB",NO2,1,6,2
1263,India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",CO,30,32,30
1268,India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",NH3,2,2,2
1276,India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",SO2,1,14,9
1287,India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",PM10,94,131,110
1293,India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",PM2.5,45,130,62
1294,India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",PM10,86,177,112
1295,India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",NO2,11,58,23
1296,India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",NH3,2,3,2
1297,India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",SO2,7,11,9
1301,India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",PM10,92,154,117
1317,India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",OZONE,39,56,46
1318,India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",PM2.5,44,77,58
1323,India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",CO,20,33,31
1324,India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",OZONE,45,54,52
1328,India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",NH3,1,3,2
1330,India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",CO,8,72,10
936,India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",CO,8,27,20
948,India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",NH3,8,9,9
951,India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",OZONE,11,12,12
952,India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",PM2.5,73,188,125
959,India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",NO2,28,32,30
966,India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",SO2,2,22,10
970,India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",PM10,100,141,122
974,India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",CO,48,68,63
979,India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",NH3,5,14,12
982,India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",OZONE,16,36,20
993,India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",NH3,8,16,10
996,India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",OZONE,10,93,24
1002,India,Jammu_&_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",CO,12,22,17
1004,India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",PM10,NA,NA,NA
1006,India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",NH3,NA,NA,NA
1016,India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",OZONE,26,37,29
1030,India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",OZONE,21,23,21
1031,India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",PM2.5,11,72,40
1035,India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",SO2,4,7,6
1039,India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",NO2,45,54,50
1045,India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",SO2,4,5,4
1046,India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",CO,10,16,13
1048,India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",PM2.5,2,281,62
1049,India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",PM10,2,204,64
1054,India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",OZONE,2,96,13
1061,India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",OZONE,30,32,31
1068,India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",OZONE,10,54,20
1089,India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",CO,17,44,23
1090,India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",OZONE,19,65,33
1098,India,Karnataka,Bidar,"Naubad, Bidar - KSPCB",PM10,38,163,69
1101,India,Karnataka,Bidar,"Naubad, Bidar - KSPCB",OZONE,7,7,7
1105,India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",NH3,1,2,1
1115,India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",PM2.5,14,36,22
1122,India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",PM2.5,NA,NA,NA
1123,India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",PM10,NA,NA,NA
1128,India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",OZONE,NA,NA,NA
1136,India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",PM2.5,NA,NA,NA
1137,India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",PM10,27,69,45
1139,India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",NH3,7,8,7
1149,India,Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB",PM2.5,22,66,36
1150,India,Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB",PM10,24,103,56
685,India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",SO2,4,7,6
689,India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",PM10,50,121,88
693,India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",CO,30,50,39
695,India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",PM2.5,47,87,72
697,India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",NO2,10,24,16
698,India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",NH3,7,11,9
702,India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",PM2.5,57,183,89
703,India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",PM10,118,196,151
712,India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",SO2,3,10,7
722,India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",SO2,1,25,12
738,India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",NO2,7,16,9
742,India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",OZONE,2,13,12
743,India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",PM2.5,15,37,24
745,India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",SO2,19,71,33
748,India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",PM2.5,65,225,91
752,India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",SO2,5,5,5
760,India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",CO,12,52,44
761,India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",OZONE,1,50,14
764,India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",SO2,1,131,28
766,India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",OZONE,4,4,4
772,India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",CO,14,70,20
