# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2026-05-04
#
# GRDC-No.:              2590301
# River:                 KUMA GAWA
# Station:               HITOYOSHI
# Country:               JP
# Latitude (DD):       32.21
# Longitude (DD):      130.77
# Catchment area (km²):      1137.0
# Altitude (m ASL):        -999.00
# Next downstream station:      2590300
# Remarks:               
# Owner of original data: Japan - Ministry of Land, Infrastructure and Transport (MLIT)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1993-01 - 2003-12
# No. of years:          12
# Last update:           2018-05-30
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 4017
# DATA
YYYY-MM-DD;hh:mm; Value
1995-04-27;--:--;     87.670
1995-04-28;--:--;     81.130
1995-04-29;--:--;     95.940
1995-04-30;--:--;    154.710
1995-05-01;--:--;    247.480
1995-05-02;--:--;    288.480
1995-05-03;--:--;    186.380
1995-05-04;--:--;    144.240
1995-05-05;--:--;    123.690
1995-05-06;--:--;    103.000
1995-05-07;--:--;     92.620
1995-05-08;--:--;     84.050
1995-05-09;--:--;     76.650
1995-05-10;--:--;     66.360
1995-05-11;--:--;     63.240
1995-05-12;--:--;     57.880
1995-05-13;--:--;     51.310
1995-05-14;--:--;     65.460
1995-05-15;--:--;     86.740
1995-05-16;--:--;     65.120
1995-05-17;--:--;     58.490
1995-05-18;--:--;     49.500
1995-05-19;--:--;     43.140
1995-05-20;--:--;     41.580
1995-05-21;--:--;     54.670
1995-05-22;--:--;     44.500
1995-05-23;--:--;     38.700
1995-05-24;--:--;     35.880
1995-05-25;--:--;     42.370
1995-05-26;--:--;     79.910
1995-05-27;--:--;     53.240
1995-05-28;--:--;     48.000
1995-05-29;--:--;    180.360
1995-05-30;--:--;    131.980
1995-05-31;--:--;     95.060
1995-06-01;--:--;     78.150
1995-06-02;--:--;     71.420
1995-06-03;--:--;    419.000
1995-06-04;--:--;    422.770
1995-06-05;--:--;    212.450
1995-06-06;--:--;    147.990
1995-06-07;--:--;    117.280
1995-06-08;--:--;    133.220
1995-06-09;--:--;    114.400
1995-06-10;--:--;    100.510
1995-06-11;--:--;     87.700
1995-06-12;--:--;     88.030
1995-06-13;--:--;     83.040
1995-06-14;--:--;     86.170
1995-06-15;--:--;     74.900
1995-06-16;--:--;     68.830
1995-06-17;--:--;     67.880
1995-06-18;--:--;    105.900
1995-06-19;--:--;     78.180
1995-06-20;--:--;     59.260
1995-06-21;--:--;     97.640
1995-06-22;--:--;    111.700
1995-06-23;--:--;     88.900
1995-06-24;--:--;     74.150
1995-06-25;--:--;    342.040
1995-06-26;--:--;    357.570
1995-06-27;--:--;    196.380
1995-06-28;--:--;    144.510
1995-06-29;--:--;    115.560
1995-06-30;--:--;    153.800
1995-07-01;--:--;    208.760
1995-07-02;--:--;    194.570
1995-07-03;--:--;   1597.980
1995-07-04;--:--;   3254.600
1995-07-05;--:--;   1745.780
1995-07-06;--:--;    812.880
1995-07-07;--:--;    494.910
1995-07-08;--:--;    338.840
1995-07-09;--:--;    251.160
1995-07-10;--:--;    200.570
1995-07-11;--:--;    182.870
1995-07-12;--:--;    163.320
1995-07-13;--:--;    129.370
1995-07-14;--:--;    112.150
1995-07-15;--:--;     99.010
1995-07-16;--:--;     95.760
1995-07-17;--:--;    125.830
1995-07-18;--:--;    100.610
1995-07-19;--:--;     73.760
1995-07-20;--:--;     65.360
1995-07-21;--:--;     58.740
1995-07-22;--:--;     66.160
1995-07-23;--:--;    110.200
1995-07-24;--:--;    183.370
1995-07-25;--:--;    147.080
1995-07-26;--:--;    106.010
1995-07-27;--:--;     86.210
1995-07-28;--:--;     68.610
1995-07-29;--:--;     58.440
1995-07-30;--:--;     50.990
1995-07-31;--:--;     44.780
1995-08-01;--:--;     39.400
1995-08-02;--:--;     34.960
1995-08-03;--:--;     33.880
1995-08-04;--:--;     32.310
1995-08-05;--:--;     31.110
1995-08-06;--:--;     32.760
1995-08-07;--:--;     28.360
1995-08-08;--:--;     25.040
1995-08-09;--:--;     24.600
1995-08-10;--:--;     56.850
1995-08-11;--:--;     69.820
1995-08-12;--:--;     55.470
1995-08-13;--:--;     38.860
1995-08-14;--:--;     98.120
1995-08-15;--:--;    123.550
1995-08-16;--:--;     67.300
1995-08-17;--:--;     58.340
1995-08-18;--:--;     57.180
1995-08-19;--:--;     51.340
1995-08-20;--:--;     45.890
1995-08-21;--:--;     42.720
1995-08-22;--:--;     41.120
1995-08-23;--:--;     38.700
1995-08-24;--:--;     36.920
1995-08-25;--:--;     34.760
1995-08-26;--:--;     34.100
1995-08-27;--:--;     38.240
1995-08-28;--:--;     38.360
1995-08-29;--:--;     35.880
1995-08-30;--:--;     32.870
1995-08-31;--:--;     41.130
1995-09-01;--:--;     44.830
1995-09-02;--:--;     36.900
1995-09-03;--:--;    105.090
1995-09-04;--:--;    346.890
1995-09-05;--:--;    164.480
1995-09-06;--:--;    112.150
1995-09-07;--:--;     84.990
1995-09-08;--:--;     67.140
1995-09-09;--:--;     57.630
1995-09-10;--:--;     51.370
1995-09-11;--:--;     45.110
1995-09-12;--:--;     40.420
1995-09-13;--:--;     38.320
1995-09-14;--:--;     37.040
1995-09-15;--:--;     35.620
1995-09-16;--:--;     35.120
1995-09-17;--:--;     32.240
1995-09-18;--:--;     31.490
1995-09-19;--:--;     30.070
1995-09-20;--:--;     30.500
1995-09-21;--:--;     30.420
1995-09-22;--:--;     38.580
1995-09-23;--:--;     74.950
1995-09-24;--:--;    457.920
1995-09-25;--:--;    179.100
1995-09-26;--:--;    129.010
1995-09-27;--:--;     91.490
1995-09-28;--:--;     73.290
1995-09-29;--:--;     63.570
1995-09-30;--:--;     58.460
1995-10-01;--:--;     88.810
1995-10-02;--:--;     61.440
1995-10-03;--:--;     50.920
1995-10-04;--:--;    146.240
1995-10-05;--:--;    116.890
1995-10-06;--:--;     96.490
1995-10-07;--:--;     80.480
1995-10-08;--:--;     78.860
1995-10-09;--:--;     66.250
1995-10-10;--:--;     58.170
1995-10-11;--:--;     51.670
1995-10-12;--:--;     45.990
1995-10-13;--:--;     46.340
1995-10-14;--:--;     46.670
1995-10-15;--:--;     44.230
1995-10-16;--:--;     43.320
1995-10-17;--:--;     37.250
1995-10-18;--:--;     36.240
1995-10-19;--:--;     36.810
1995-10-20;--:--;     33.010
1995-10-21;--:--;     32.550
1995-10-22;--:--;     33.670
1995-10-23;--:--;     32.920
1995-10-24;--:--;     38.820
1995-10-25;--:--;     37.790
1995-10-26;--:--;     30.760
1995-10-27;--:--;     31.070
1995-10-28;--:--;     30.060
1995-10-29;--:--;     30.250
1995-10-30;--:--;     29.320
1995-10-31;--:--;     28.240
1995-11-01;--:--;     27.640
1995-11-02;--:--;     26.310
1995-11-03;--:--;     25.750
1995-11-04;--:--;     25.480
1995-11-05;--:--;     26.560
1995-11-06;--:--;     24.220
1995-11-07;--:--;     43.780
1995-11-08;--:--;     39.990
1995-11-09;--:--;     32.180
1995-11-10;--:--;     29.930
1995-11-11;--:--;     26.280
1995-11-12;--:--;     26.930
1995-11-13;--:--;     25.250
1995-11-14;--:--;     25.330
1995-11-15;--:--;     26.320
1995-11-16;--:--;     25.180
1995-11-17;--:--;     24.200
1995-11-18;--:--;     24.560
1995-11-19;--:--;     24.160
1995-11-20;--:--;     59.730
1995-11-21;--:--;     23.490
1995-11-22;--:--;     22.800
1995-11-23;--:--;     22.500
1995-11-24;--:--;     23.080
1995-11-25;--:--;     22.560
1995-11-26;--:--;     22.100
1995-11-27;--:--;     21.700
1995-11-28;--:--;     20.340
1995-11-29;--:--;     17.900
1995-11-30;--:--;     20.620
1995-12-01;--:--;     19.900
1995-12-02;--:--;     19.140
1995-12-03;--:--;     18.970
1995-12-04;--:--;     18.340
1995-12-05;--:--;     18.460
1995-12-06;--:--;     18.680
1995-12-07;--:--;     18.070
1995-12-08;--:--;     17.680
1995-12-09;--:--;     17.400
1995-12-10;--:--;     17.140
1995-12-11;--:--;     17.060
1995-12-12;--:--;     16.650
1995-12-13;--:--;     14.140
1995-12-14;--:--;     16.490
1995-12-15;--:--;     16.420
1995-12-16;--:--;     16.030
1995-12-17;--:--;     16.450
1995-12-18;--:--;     16.040
1995-12-19;--:--;     14.270
1995-12-20;--:--;     12.280
1995-12-21;--:--;     13.540
1995-12-22;--:--;     12.250
1995-12-23;--:--;     15.110
1995-12-24;--:--;     15.190
1995-12-25;--:--;     15.270
1995-12-26;--:--;     15.290
1995-12-27;--:--;     14.910
1995-12-28;--:--;     14.300
1995-12-29;--:--;     15.030
1995-12-30;--:--;     14.920
1995-12-31;--:--;     14.290
1996-01-01;--:--;     13.900
1996-01-02;--:--;     13.380
1996-01-03;--:--;     14.030
1996-01-04;--:--;     13.690
1996-01-05;--:--;     13.090
1996-01-06;--:--;     12.010
1996-01-07;--:--;      9.890
1996-01-08;--:--;     17.100
1996-01-09;--:--;     17.900
1996-01-10;--:--;     13.720
1996-01-11;--:--;     11.120
1996-01-12;--:--;      9.890
1996-01-13;--:--;      9.750
1996-01-14;--:--;     12.100
1996-01-15;--:--;     23.220
1996-01-16;--:--;     51.060
1996-01-17;--:--;     37.850
1996-01-18;--:--;     29.160
1996-01-19;--:--;     22.080
1996-01-20;--:--;     19.500
1996-01-21;--:--;     16.250
1996-01-22;--:--;     19.410
1996-01-23;--:--;     23.600
1996-01-24;--:--;     24.900
1996-01-25;--:--;     16.310
1996-01-26;--:--;     14.910
1996-01-27;--:--;     13.320
1996-01-28;--:--;     12.740
1996-01-29;--:--;     12.090
1996-01-30;--:--;     11.510
1996-01-31;--:--;     10.550
1996-02-01;--:--;     11.430
1996-02-02;--:--;     11.160
1996-02-03;--:--;     10.830
1996-02-04;--:--;     10.570
1996-02-05;--:--;     11.230
1996-02-06;--:--;     11.310
1996-02-07;--:--;     10.430
1996-02-08;--:--;      9.940
1996-02-09;--:--;     11.680
1996-02-10;--:--;     10.400
1996-02-11;--:--;     10.220
1996-02-12;--:--;      9.980
1996-02-13;--:--;     12.050
1996-02-14;--:--;     14.940
1996-02-15;--:--;     15.490
1996-02-16;--:--;     16.850
1996-02-17;--:--;     14.540
1996-02-18;--:--;     16.420
1996-02-19;--:--;     14.460
1996-02-20;--:--;     13.380
1996-02-21;--:--;     12.380
1996-02-22;--:--;     12.950
1996-02-23;--:--;     11.550
1996-02-24;--:--;     11.450
1996-02-25;--:--;     12.400
1996-02-26;--:--;     13.090
1996-02-27;--:--;     12.610
1996-02-28;--:--;     11.450
1996-02-29;--:--;     11.250
1996-03-01;--:--;     16.400
1996-03-02;--:--;     13.990
1996-03-03;--:--;     12.240
1996-03-04;--:--;     11.700
1996-03-05;--:--;     11.080
1996-03-06;--:--;     10.310
1996-03-07;--:--;     10.500
1996-03-08;--:--;     16.870
1996-03-09;--:--;     13.910
1996-03-10;--:--;     12.580
1996-03-11;--:--;     11.930
1996-03-12;--:--;     12.040
1996-03-13;--:--;     10.880
1996-03-14;--:--;     10.880
1996-03-15;--:--;    113.200
1996-03-16;--:--;     82.130
1996-03-17;--:--;    164.370
1996-03-18;--:--;    134.220
1996-03-19;--:--;    102.080
1996-03-20;--:--;     81.600
1996-03-21;--:--;     71.370
1996-03-22;--:--;     77.560
1996-03-23;--:--;     66.280
1996-03-24;--:--;     63.040
1996-03-25;--:--;     65.320
1996-03-26;--:--;     55.510
1996-03-27;--:--;     52.410
1996-03-28;--:--;     50.210
1996-03-29;--:--;     79.420
1996-03-30;--:--;     97.660
1996-03-31;--:--;     95.940
1996-04-01;--:--;     86.720
1996-04-02;--:--;     77.240
1996-04-03;--:--;     68.710
1996-04-04;--:--;     63.370
1996-04-05;--:--;     48.940
1996-04-06;--:--;     45.180
1996-04-07;--:--;     45.880
1996-04-08;--:--;     41.340
1996-04-09;--:--;     37.880
1996-04-10;--:--;     35.630
1996-04-11;--:--;     33.430
1996-04-12;--:--;     30.440
1996-04-13;--:--;     29.630
1996-04-14;--:--;     33.720
1996-04-15;--:--;     76.700
1996-04-16;--:--;     64.460
1996-04-17;--:--;     57.680
1996-04-18;--:--;     51.950
1996-04-19;--:--;     57.800
1996-04-20;--:--;     59.250
1996-04-21;--:--;     48.760
1996-04-22;--:--;     45.670
1996-04-23;--:--;     41.970
1996-04-24;--:--;     35.500
1996-04-25;--:--;     33.430
1996-04-26;--:--;     31.780
1996-04-27;--:--;     30.340
1996-04-28;--:--;     29.050
1996-04-29;--:--;     29.270
1996-04-30;--:--;     49.640
1996-05-01;--:--;     58.790
1996-05-02;--:--;     48.290
1996-05-03;--:--;     44.520
1996-05-04;--:--;     50.360
1996-05-05;--:--;     51.530
1996-05-06;--:--;     44.380
1996-05-07;--:--;     44.170
1996-05-08;--:--;     73.480
1996-05-09;--:--;     61.820
1996-05-10;--:--;     54.280
1996-05-11;--:--;     50.280
1996-05-12;--:--;     45.620
1996-05-13;--:--;     39.800
1996-05-14;--:--;     35.970
1996-05-15;--:--;     33.390
1996-05-16;--:--;     30.970
1996-05-17;--:--;     30.150
1996-05-18;--:--;     27.920
1996-05-19;--:--;     26.870
1996-05-20;--:--;     26.530
1996-05-21;--:--;     26.650
1996-05-22;--:--;     26.730
1996-05-23;--:--;     25.080
1996-05-24;--:--;     24.080
1996-05-25;--:--;     22.840
1996-05-26;--:--;     21.580
1996-05-27;--:--;     22.090
1996-05-28;--:--;     25.210
1996-05-29;--:--;     27.910
1996-05-30;--:--;     27.490
1996-05-31;--:--;     23.030
1996-06-01;--:--;     20.060
1996-06-02;--:--;     18.890
1996-06-03;--:--;     18.560
1996-06-04;--:--;     23.990
1996-06-05;--:--;     22.700
1996-06-06;--:--;     18.850
1996-06-07;--:--;     26.780
1996-06-08;--:--;     49.550
1996-06-09;--:--;     32.500
1996-06-10;--:--;     25.730
1996-06-11;--:--;    127.640
1996-06-12;--:--;    123.790
1996-06-13;--:--;    171.950
1996-06-14;--:--;    184.260
1996-06-15;--:--;    144.490
1996-06-16;--:--;    110.280
1996-06-17;--:--;    356.360
1996-06-18;--:--;    845.520
1996-06-19;--:--;    389.360
1996-06-20;--:--;    460.450
1996-06-21;--:--;    562.750
1996-06-22;--:--;    418.430
1996-06-23;--:--;    254.160
1996-06-24;--:--;    303.050
1996-06-25;--:--;    252.210
1996-06-26;--:--;    281.370
1996-06-27;--:--;    261.300
1996-06-28;--:--;    205.240
1996-06-29;--:--;    171.800
1996-06-30;--:--;    317.900
1996-07-01;--:--;    586.530
1996-07-02;--:--;    567.620
1996-07-03;--:--;   1395.870
1996-07-04;--:--;    841.260
1996-07-05;--:--;    594.540
1996-07-06;--:--;    633.120
1996-07-07;--:--;    944.870
1996-07-08;--:--;    741.550
1996-07-09;--:--;    380.660
1996-07-10;--:--;    280.150
1996-07-11;--:--;    258.620
1996-07-12;--:--;    182.180
1996-07-13;--:--;    149.470
1996-07-14;--:--;    129.040
1996-07-15;--:--;    113.690
1996-07-16;--:--;     98.140
1996-07-17;--:--;     86.470
1996-07-18;--:--;    399.560
1996-07-19;--:--;   1134.660
1996-07-20;--:--;    472.090
1996-07-21;--:--;    263.150
1996-07-22;--:--;    183.820
1996-07-23;--:--;    147.580
1996-07-24;--:--;    126.400
1996-07-25;--:--;    111.500
1996-07-26;--:--;    101.410
1996-07-27;--:--;     85.270
1996-07-28;--:--;     78.340
1996-07-29;--:--;     70.500
1996-07-30;--:--;     60.720
1996-07-31;--:--;     54.000
1996-08-01;--:--;     47.970
1996-08-02;--:--;     46.350
1996-08-03;--:--;     55.490
1996-08-04;--:--;     85.510
1996-08-05;--:--;     65.860
1996-08-06;--:--;     48.560
1996-08-07;--:--;     45.260
1996-08-08;--:--;     43.580
1996-08-09;--:--;     42.670
1996-08-10;--:--;     40.110
1996-08-11;--:--;     37.740
1996-08-12;--:--;     35.660
1996-08-13;--:--;     44.650
1996-08-14;--:--;    853.230
1996-08-15;--:--;    527.760
1996-08-16;--:--;    224.600
1996-08-17;--:--;    200.410
1996-08-18;--:--;    155.890
1996-08-19;--:--;    124.100
1996-08-20;--:--;    105.580
1996-08-21;--:--;     84.250
1996-08-22;--:--;     73.830
1996-08-23;--:--;     66.460
1996-08-24;--:--;     62.240
1996-08-25;--:--;     58.880
1996-08-26;--:--;     53.350
1996-08-27;--:--;     50.140
1996-08-28;--:--;     48.930
1996-08-29;--:--;     47.030
1996-08-30;--:--;     44.170
1996-08-31;--:--;     45.760
1996-09-01;--:--;     52.420
1996-09-02;--:--;     43.430
1996-09-03;--:--;     37.430
1996-09-04;--:--;     35.030
1996-09-05;--:--;     34.550
1996-09-06;--:--;     33.140
1996-09-07;--:--;     31.480
1996-09-08;--:--;     30.480
1996-09-09;--:--;     30.530
1996-09-10;--:--;     40.290
1996-09-11;--:--;     32.710
1996-09-12;--:--;     30.350
1996-09-13;--:--;     30.220
1996-09-14;--:--;     28.900
1996-09-15;--:--;     27.340
1996-09-16;--:--;     26.830
1996-09-17;--:--;     26.500
1996-09-18;--:--;     26.720
1996-09-19;--:--;     26.170
1996-09-20;--:--;     25.590
1996-09-21;--:--;     24.580
1996-09-22;--:--;     20.590
1996-09-23;--:--;     19.930
1996-09-24;--:--;     20.180
1996-09-25;--:--;     22.020
1996-09-26;--:--;     23.420
1996-09-27;--:--;     22.400
1996-09-28;--:--;     21.520
1996-09-29;--:--;     24.470
1996-09-30;--:--;     28.590
1996-10-01;--:--;     25.450
1996-10-02;--:--;     18.990
1996-10-03;--:--;     19.110
1996-10-04;--:--;     18.160
1996-10-05;--:--;     17.100
1996-10-06;--:--;     16.760
1996-10-07;--:--;     16.660
1996-10-08;--:--;     18.310
1996-10-09;--:--;     18.310
1996-10-10;--:--;     16.300
1996-10-11;--:--;     15.340
1996-10-12;--:--;     14.800
1996-10-13;--:--;     16.040
1996-10-14;--:--;     18.490
1996-10-15;--:--;     15.370
1996-10-16;--:--;     14.520
1996-10-17;--:--;     13.750
1996-10-18;--:--;     13.450
1996-10-19;--:--;     13.100
1996-10-20;--:--;     13.010
1996-10-21;--:--;     13.010
1996-10-22;--:--;     13.010
1996-10-23;--:--;     13.420
1996-10-24;--:--;     12.870
1996-10-25;--:--;     12.490
1996-10-26;--:--;     12.610
1996-10-27;--:--;     12.350
1996-10-28;--:--;     12.810
1996-10-29;--:--;     12.490
1996-10-30;--:--;     11.640
1996-10-31;--:--;     11.450
1996-11-01;--:--;     11.640
1996-11-02;--:--;     13.820
1996-11-03;--:--;     13.120
1996-11-04;--:--;     11.230
1996-11-05;--:--;     10.830
1996-11-06;--:--;     11.440
1996-11-07;--:--;     10.700
1996-11-08;--:--;     12.120
1996-11-09;--:--;     11.020
1996-11-10;--:--;     10.860
1996-11-11;--:--;     12.340
1996-11-12;--:--;     14.140
1996-11-13;--:--;     12.240
1996-11-14;--:--;     10.460
1996-11-15;--:--;     10.090
1996-11-16;--:--;      9.430
1996-11-17;--:--;      9.960
1996-11-18;--:--;     12.240
1996-11-19;--:--;     10.250
1996-11-20;--:--;      9.730
1996-11-21;--:--;      9.660
1996-11-22;--:--;      9.060
1996-11-23;--:--;      9.130
1996-11-24;--:--;      8.960
1996-11-25;--:--;      8.970
1996-11-26;--:--;      8.790
1996-11-27;--:--;     11.910
1996-11-28;--:--;     10.390
1996-11-29;--:--;     14.970
1996-11-30;--:--;     16.720
1996-12-01;--:--;     16.390
1996-12-02;--:--;     14.120
1996-12-03;--:--;     12.090
1996-12-04;--:--;     12.240
1996-12-05;--:--;     51.140
1996-12-06;--:--;     39.250
1996-12-07;--:--;     28.780
1996-12-08;--:--;     22.880
1996-12-09;--:--;     19.680
1996-12-10;--:--;     20.380
1996-12-11;--:--;     20.560
1996-12-12;--:--;     17.870
1996-12-13;--:--;     18.000
1996-12-14;--:--;     16.340
1996-12-15;--:--;     15.820
1996-12-16;--:--;     15.050
1996-12-17;--:--;     13.760
1996-12-18;--:--;     14.250
1996-12-19;--:--;     13.760
1996-12-20;--:--;     13.010
1996-12-21;--:--;     13.550
1996-12-22;--:--;     12.320
1996-12-23;--:--;     12.210
1996-12-24;--:--;     11.640
1996-12-25;--:--;     11.480
1996-12-26;--:--;     11.230
1996-12-27;--:--;     11.040
1996-12-28;--:--;     10.860
1996-12-29;--:--;     10.620
1996-12-30;--:--;     13.230
1996-12-31;--:--;     13.280
1997-01-01;--:--;     14.210
1997-01-02;--:--;     15.430
1997-01-03;--:--;     14.070
1997-01-04;--:--;     13.770
1997-01-05;--:--;     15.220
1997-01-06;--:--;     17.990
1997-01-07;--:--;     16.800
1997-01-08;--:--;     15.330
1997-01-09;--:--;     14.820
1997-01-10;--:--;     14.180
1997-01-11;--:--;     14.460
1997-01-12;--:--;     14.250
1997-01-13;--:--;     14.250
1997-01-14;--:--;     14.030
1997-01-15;--:--;     14.560
1997-01-16;--:--;     13.860
1997-01-17;--:--;     30.360
1997-01-18;--:--;      8.440
1997-01-19;--:--;     11.030
1997-01-20;--:--;     10.420
1997-01-21;--:--;     14.180
1997-01-22;--:--;     13.530
1997-01-23;--:--;     12.580
1997-01-24;--:--;     81.070
1997-01-25;--:--;     19.190
1997-01-26;--:--;     14.940
1997-01-27;--:--;     14.380
1997-01-28;--:--;     14.840
1997-01-29;--:--;     15.520
1997-01-30;--:--;     15.430
1997-01-31;--:--;     18.410
1997-02-01;--:--;     17.890
1997-02-02;--:--;     17.440
1997-02-03;--:--;     21.780
1997-02-04;--:--;     19.020
1997-02-05;--:--;     16.590
1997-02-06;--:--;     16.510
1997-02-07;--:--;     15.090
1997-02-08;--:--;     16.890
1997-02-09;--:--;     17.960
1997-02-10;--:--;     16.850
1997-02-11;--:--;     16.780
1997-02-12;--:--;     16.290
1997-02-13;--:--;     15.400
1997-02-14;--:--;     15.160
1997-02-15;--:--;     15.860
1997-02-16;--:--;     22.160
1997-02-17;--:--;     18.820
1997-02-18;--:--;     19.210
1997-02-19;--:--;     17.460
1997-02-20;--:--;     16.670
1997-02-21;--:--;     16.220
1997-02-22;--:--;     16.380
1997-02-23;--:--;     16.080
1997-02-24;--:--;     15.970
1997-02-25;--:--;     15.810
1997-02-26;--:--;     17.630
1997-02-27;--:--;     27.770
1997-02-28;--:--;     22.930
1997-03-01;--:--;     23.760
1997-03-02;--:--;     25.030
1997-03-03;--:--;     21.280
1997-03-04;--:--;     17.770
1997-03-05;--:--;     16.280
1997-03-06;--:--;     15.120
1997-03-07;--:--;     17.130
1997-03-08;--:--;     15.740
1997-03-09;--:--;     14.230
1997-03-10;--:--;     13.580
1997-03-11;--:--;     20.760
1997-03-12;--:--;     18.800
1997-03-13;--:--;     27.260
1997-03-14;--:--;     29.360
1997-03-15;--:--;     57.310
1997-03-16;--:--;     43.950
1997-03-17;--:--;     37.360
1997-03-18;--:--;     36.730
1997-03-19;--:--;     34.240
1997-03-20;--:--;     33.380
1997-03-21;--:--;     30.810
1997-03-22;--:--;     25.240
1997-03-23;--:--;     23.350
1997-03-24;--:--;     21.100
1997-03-25;--:--;     18.660
1997-03-26;--:--;     17.660
1997-03-27;--:--;     24.120
1997-03-28;--:--;     19.770
1997-03-29;--:--;     49.240
1997-03-30;--:--;     61.380
1997-03-31;--:--;     41.590
1997-04-01;--:--;     33.510
1997-04-02;--:--;     31.560
1997-04-03;--:--;    275.260
1997-04-04;--:--;    179.510
1997-04-05;--:--;    294.130
1997-04-06;--:--;    172.100
1997-04-07;--:--;    117.270
1997-04-08;--:--;     88.920
1997-04-09;--:--;     77.850
1997-04-10;--:--;     69.450
1997-04-11;--:--;     63.380
1997-04-12;--:--;     58.000
1997-04-13;--:--;     53.160
1997-04-14;--:--;     50.480
1997-04-15;--:--;     43.270
1997-04-16;--:--;     38.480
1997-04-17;--:--;     33.970
1997-04-18;--:--;     31.140
1997-04-19;--:--;     32.100
1997-04-20;--:--;     28.560
1997-04-21;--:--;     27.460
1997-04-22;--:--;     29.520
1997-04-23;--:--;     27.160
1997-04-24;--:--;     24.540
1997-04-25;--:--;     23.900
1997-04-26;--:--;     22.570
1997-04-27;--:--;     21.620
1997-04-28;--:--;     26.910
1997-04-29;--:--;     22.330
1997-04-30;--:--;     35.730
1997-05-01;--:--;     33.540
1997-05-02;--:--;     33.200
1997-05-03;--:--;     36.610
1997-05-04;--:--;     33.200
1997-05-05;--:--;     28.410
1997-05-06;--:--;     26.060
1997-05-07;--:--;     25.450
1997-05-08;--:--;    141.740
1997-05-09;--:--;    143.980
1997-05-10;--:--;     90.810
1997-05-11;--:--;     73.660
1997-05-12;--:--;     65.590
1997-05-13;--:--;     59.980
1997-05-14;--:--;    112.160
1997-05-15;--:--;    229.130
1997-05-16;--:--;    158.130
1997-05-17;--:--;    111.720
1997-05-18;--:--;     89.440
1997-05-19;--:--;     78.370
1997-05-20;--:--;     70.720
1997-05-21;--:--;     63.800
1997-05-22;--:--;     59.080
1997-05-23;--:--;     54.400
1997-05-24;--:--;     52.320
1997-05-25;--:--;     49.550
1997-05-26;--:--;     45.930
1997-05-27;--:--;     36.740
1997-05-28;--:--;     29.220
1997-05-29;--:--;     29.200
1997-05-30;--:--;     31.330
1997-05-31;--:--;     27.180
1997-06-01;--:--;     24.390
1997-06-02;--:--;     43.690
1997-06-03;--:--;     46.730
1997-06-04;--:--;     35.240
1997-06-05;--:--;     29.190
1997-06-06;--:--;     27.380
1997-06-07;--:--;     26.800
1997-06-08;--:--;    103.950
1997-06-09;--:--;    145.850
1997-06-10;--:--;     89.580
1997-06-11;--:--;     66.730
1997-06-12;--:--;     56.380
1997-06-13;--:--;     49.490
1997-06-14;--:--;     51.520
1997-06-15;--:--;     47.310
1997-06-16;--:--;     50.680
1997-06-17;--:--;     58.650
1997-06-18;--:--;     39.710
1997-06-19;--:--;     33.560
1997-06-20;--:--;     31.220
1997-06-21;--:--;     43.090
1997-06-22;--:--;    102.520
1997-06-23;--:--;    144.790
1997-06-24;--:--;     79.480
1997-06-25;--:--;     63.810
1997-06-26;--:--;     55.130
1997-06-27;--:--;     59.340
1997-06-28;--:--;    347.120
1997-06-29;--:--;    223.570
1997-06-30;--:--;    132.900
1997-07-01;--:--;    131.390
1997-07-02;--:--;    222.400
1997-07-03;--:--;    128.220
1997-07-04;--:--;    104.200
1997-07-05;--:--;     94.930
1997-07-06;--:--;     99.740
1997-07-07;--:--;    411.500
1997-07-08;--:--;    944.030
1997-07-09;--:--;   1860.050
1997-07-10;--:--;   2343.440
1997-07-11;--:--;   2009.130
1997-07-12;--:--;   1150.630
1997-07-13;--:--;    793.250
1997-07-14;--:--;    516.440
1997-07-15;--:--;    376.580
1997-07-16;--:--;    259.170
1997-07-17;--:--;    232.270
1997-07-18;--:--;    250.050
1997-07-19;--:--;    184.680
1997-07-20;--:--;    152.280
1997-07-21;--:--;    128.600
1997-07-22;--:--;    112.060
1997-07-23;--:--;     95.780
1997-07-24;--:--;     87.230
1997-07-25;--:--;     82.320
1997-07-26;--:--;     84.170
1997-07-27;--:--;    101.020
1997-07-28;--:--;     81.790
1997-07-29;--:--;     71.690
1997-07-30;--:--;     62.910
1997-07-31;--:--;     62.020
1997-08-01;--:--;     69.430
1997-08-02;--:--;     60.410
1997-08-03;--:--;     54.480
1997-08-04;--:--;     46.300
1997-08-05;--:--;     62.730
1997-08-06;--:--;    280.730
1997-08-07;--:--;    182.760
1997-08-08;--:--;    104.640
1997-08-09;--:--;    107.710
1997-08-10;--:--;    152.420
1997-08-11;--:--;    192.040
1997-08-12;--:--;    184.670
1997-08-13;--:--;    148.710
1997-08-14;--:--;    117.440
1997-08-15;--:--;    100.440
1997-08-16;--:--;     87.180
1997-08-17;--:--;     77.500
1997-08-18;--:--;    133.350
1997-08-19;--:--;    679.760
