# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2026-05-04
#
# GRDC-No.:              2590230
# River:                 SENDAI GAWA
# Station:               ONOBUCHI
# Country:               JP
# Latitude (DD):       31.86
# Longitude (DD):      130.34
# Catchment area (km²):      1348.0
# Altitude (m ASL):        -999.00
# Next downstream station:      -
# Remarks:               
# Owner of original data: Japan - Ministry of Land, Infrastructure and Transport (MLIT)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1993-01 - 2003-12
# No. of years:          12
# Last update:           2018-05-30
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 4017
# DATA
YYYY-MM-DD;hh:mm; Value
1993-01-01;--:--;     25.270
1993-01-02;--:--;     25.090
1993-01-03;--:--;     24.600
1993-01-04;--:--;     29.670
1993-01-05;--:--;     34.320
1993-01-06;--:--;     28.960
1993-01-07;--:--;     25.220
1993-01-08;--:--;     26.290
1993-01-09;--:--;     30.040
1993-01-10;--:--;     26.590
1993-01-11;--:--;     26.520
1993-01-12;--:--;     24.540
1993-01-13;--:--;     24.850
1993-01-14;--:--;     75.510
1993-01-15;--:--;     42.490
1993-01-16;--:--;     35.960
1993-01-17;--:--;     33.540
1993-01-18;--:--;     31.130
1993-01-19;--:--;     30.240
1993-01-20;--:--;     27.670
1993-01-21;--:--;     26.980
1993-01-22;--:--;     25.550
1993-01-23;--:--;     26.850
1993-01-24;--:--;     26.310
1993-01-25;--:--;     26.200
1993-01-26;--:--;     24.670
1993-01-27;--:--;     25.930
1993-01-28;--:--;     37.750
1993-01-29;--:--;     26.400
1993-01-30;--:--;     25.460
1993-01-31;--:--;     24.940
1993-02-01;--:--;     24.370
1993-02-02;--:--;     24.400
1993-02-03;--:--;     24.350
1993-02-04;--:--;     23.650
1993-02-05;--:--;     23.720
1993-02-06;--:--;     24.070
1993-02-07;--:--;     25.860
1993-02-08;--:--;     26.970
1993-02-09;--:--;     25.860
1993-02-10;--:--;     25.160
1993-02-11;--:--;     25.500
1993-02-12;--:--;     24.810
1993-02-13;--:--;     25.040
1993-02-14;--:--;     24.710
1993-02-15;--:--;     23.600
1993-02-16;--:--;     24.380
1993-02-17;--:--;     40.210
1993-02-18;--:--;     29.150
1993-02-19;--:--;     27.400
1993-02-20;--:--;     25.830
1993-02-21;--:--;     47.350
1993-02-22;--:--;     48.080
1993-02-23;--:--;     37.660
1993-02-24;--:--;     35.730
1993-02-25;--:--;     30.400
1993-02-26;--:--;     27.470
1993-02-27;--:--;     28.390
1993-02-28;--:--;     42.310
1993-03-01;--:--;     34.530
1993-03-02;--:--;     31.950
1993-03-03;--:--;     28.100
1993-03-04;--:--;     29.410
1993-03-05;--:--;     30.090
1993-03-06;--:--;     30.210
1993-03-07;--:--;     39.570
1993-03-08;--:--;     38.300
1993-03-09;--:--;     29.790
1993-03-10;--:--;     29.690
1993-03-11;--:--;     28.910
1993-03-12;--:--;     28.240
1993-03-13;--:--;     28.360
1993-03-14;--:--;     28.200
1993-03-15;--:--;     51.440
1993-03-16;--:--;     47.350
1993-03-17;--:--;     38.400
1993-03-18;--:--;     35.290
1993-03-19;--:--;     31.290
1993-03-20;--:--;     33.090
1993-03-21;--:--;     30.350
1993-03-22;--:--;     31.190
1993-03-23;--:--;     33.740
1993-03-24;--:--;    117.300
1993-03-25;--:--;     79.250
1993-03-26;--:--;     78.980
1993-03-27;--:--;     69.540
1993-03-28;--:--;     57.910
1993-03-29;--:--;     51.930
1993-03-30;--:--;     43.840
1993-03-31;--:--;     43.310
1993-04-01;--:--;     39.820
1993-04-02;--:--;     37.790
1993-04-03;--:--;     40.640
1993-04-04;--:--;     37.740
1993-04-05;--:--;     44.060
1993-04-06;--:--;     41.560
1993-04-07;--:--;     38.060
1993-04-08;--:--;     35.430
1993-04-09;--:--;     35.370
1993-04-10;--:--;     35.530
1993-04-11;--:--;     25.980
1993-04-12;--:--;     31.260
1993-04-13;--:--;     32.300
1993-04-14;--:--;     34.100
1993-04-15;--:--;     32.880
1993-04-16;--:--;     38.170
1993-04-17;--:--;     37.000
1993-04-18;--:--;     26.360
1993-04-19;--:--;     28.280
1993-04-20;--:--;     30.390
1993-04-21;--:--;     28.500
1993-04-22;--:--;     42.040
1993-04-23;--:--;     37.480
1993-04-24;--:--;     43.950
1993-04-25;--:--;     37.430
1993-04-26;--:--;     33.820
1993-04-27;--:--;     35.130
1993-04-28;--:--;     89.910
1993-04-29;--:--;    322.150
1993-04-30;--:--;    174.850
1993-05-01;--:--;    125.500
1993-05-02;--:--;    157.390
1993-05-03;--:--;    232.180
1993-05-04;--:--;    160.410
1993-05-05;--:--;    138.200
1993-05-06;--:--;    135.590
1993-05-07;--:--;    136.790
1993-05-08;--:--;    111.410
1993-05-09;--:--;     73.650
1993-05-10;--:--;     92.310
1993-05-11;--:--;     88.500
1993-05-12;--:--;     78.800
1993-05-13;--:--;     82.540
1993-05-14;--:--;     70.400
1993-05-15;--:--;     91.530
1993-05-16;--:--;     54.810
1993-05-17;--:--;     56.880
1993-05-18;--:--;     71.180
1993-05-19;--:--;     62.000
1993-05-20;--:--;     49.860
1993-05-21;--:--;     67.130
1993-05-22;--:--;    139.230
1993-05-23;--:--;     95.680
1993-05-24;--:--;     82.880
1993-05-25;--:--;     70.650
1993-05-26;--:--;     72.740
1993-05-27;--:--;     50.940
1993-05-28;--:--;     50.350
1993-05-29;--:--;     58.570
1993-05-30;--:--;     38.870
1993-05-31;--:--;     40.310
1993-06-01;--:--;     55.100
1993-06-02;--:--;    132.120
1993-06-03;--:--;    143.190
1993-06-04;--:--;     80.290
1993-06-05;--:--;     68.030
1993-06-06;--:--;     39.590
1993-06-07;--:--;     44.110
1993-06-08;--:--;     63.110
1993-06-09;--:--;    109.510
1993-06-10;--:--;     60.170
1993-06-11;--:--;     39.370
1993-06-12;--:--;     40.700
1993-06-13;--:--;    498.780
1993-06-14;--:--;   1222.730
1993-06-15;--:--;    583.800
1993-06-16;--:--;    720.110
1993-06-17;--:--;    331.860
1993-06-18;--:--;    556.780
1993-06-19;--:--;    984.910
1993-06-20;--:--;    789.170
1993-06-21;--:--;    202.750
1993-06-22;--:--;    514.190
1993-06-23;--:--;   1384.370
1993-06-24;--:--;    381.760
1993-06-25;--:--;    296.940
1993-06-26;--:--;    650.350
1993-06-27;--:--;    304.070
1993-06-28;--:--;    238.090
1993-06-29;--:--;    279.040
1993-06-30;--:--;    322.050
1993-07-01;--:--;    223.650
1993-07-02;--:--;   1442.020
1993-07-03;--:--;   1128.150
1993-07-04;--:--;   1425.360
1993-07-05;--:--;   1789.360
1993-07-06;--:--;   1258.630
1993-07-07;--:--;   1355.700
1993-07-08;--:--;    854.540
1993-07-09;--:--;    338.440
1993-07-10;--:--;    220.060
1993-07-11;--:--;    187.380
1993-07-12;--:--;    137.160
1993-07-13;--:--;    127.260
1993-07-14;--:--;    149.110
1993-07-15;--:--;    141.200
1993-07-16;--:--;    121.940
1993-07-17;--:--;    821.960
1993-07-18;--:--;   1192.860
1993-07-19;--:--;    505.100
1993-07-20;--:--;    277.000
1993-07-21;--:--;    196.190
1993-07-22;--:--;    149.270
1993-07-23;--:--;    128.370
1993-07-24;--:--;    116.580
1993-07-25;--:--;    113.540
1993-07-26;--:--;     91.430
1993-07-27;--:--;    157.460
1993-07-28;--:--;    375.740
1993-07-29;--:--;    357.160
1993-07-30;--:--;    373.220
1993-07-31;--:--;    851.000
1993-08-01;--:--;   2055.170
1993-08-02;--:--;   2022.300
1993-08-03;--:--;   1170.120
1993-08-04;--:--;    485.690
1993-08-05;--:--;    275.020
1993-08-06;--:--;   1554.590
1993-08-07;--:--;   1005.510
1993-08-08;--:--;    331.280
1993-08-09;--:--;    320.910
1993-08-10;--:--;   1635.670
1993-08-11;--:--;    700.840
1993-08-12;--:--;    266.640
1993-08-13;--:--;    245.120
1993-08-14;--:--;    207.360
1993-08-15;--:--;    367.130
1993-08-16;--:--;    404.470
1993-08-17;--:--;    454.610
1993-08-18;--:--;    754.140
1993-08-19;--:--;    456.230
1993-08-20;--:--;    432.820
1993-08-21;--:--;    251.370
1993-08-22;--:--;    261.800
1993-08-23;--:--;    200.100
1993-08-24;--:--;    188.330
1993-08-25;--:--;    151.590
1993-08-26;--:--;    153.740
1993-08-27;--:--;    144.130
1993-08-28;--:--;    130.200
1993-08-29;--:--;     84.740
1993-08-30;--:--;     89.860
1993-08-31;--:--;     83.210
1993-09-01;--:--;     84.030
1993-09-02;--:--;    143.230
1993-09-03;--:--;    459.550
1993-09-04;--:--;    886.820
1993-09-05;--:--;    180.160
1993-09-06;--:--;    186.760
1993-09-07;--:--;    178.600
1993-09-08;--:--;    200.410
1993-09-09;--:--;    156.300
1993-09-10;--:--;    152.400
1993-09-11;--:--;    118.220
1993-09-12;--:--;    112.360
1993-09-13;--:--;    240.940
1993-09-14;--:--;    428.040
1993-09-15;--:--;    231.340
1993-09-16;--:--;    165.200
1993-09-17;--:--;    153.540
1993-09-18;--:--;    152.740
1993-09-19;--:--;    149.220
1993-09-20;--:--;    136.670
1993-09-21;--:--;    282.460
1993-09-22;--:--;    363.820
1993-09-23;--:--;    445.290
1993-09-24;--:--;    199.660
1993-09-25;--:--;    163.980
1993-09-26;--:--;    148.670
1993-09-27;--:--;    135.250
1993-09-28;--:--;    128.170
1993-09-29;--:--;    114.470
1993-09-30;--:--;    189.940
1993-10-01;--:--;    150.570
1993-10-02;--:--;     84.600
1993-10-03;--:--;     88.510
1993-10-04;--:--;    108.390
1993-10-05;--:--;     97.110
1993-10-06;--:--;    102.550
1993-10-07;--:--;    107.420
1993-10-08;--:--;    155.400
1993-10-09;--:--;    109.930
1993-10-10;--:--;     65.920
1993-10-11;--:--;     57.060
1993-10-12;--:--;     58.770
1993-10-13;--:--;     69.590
1993-10-14;--:--;     61.160
1993-10-15;--:--;     62.230
1993-10-16;--:--;     64.950
1993-10-17;--:--;     65.750
1993-10-18;--:--;     62.350
1993-10-19;--:--;     57.230
1993-10-20;--:--;     53.660
1993-10-21;--:--;     55.090
1993-10-22;--:--;     55.150
1993-10-23;--:--;     46.510
1993-10-24;--:--;     41.400
1993-10-25;--:--;     59.040
1993-10-26;--:--;     63.170
1993-10-27;--:--;     54.320
1993-10-28;--:--;     53.460
1993-10-29;--:--;    113.130
1993-10-30;--:--;     67.770
1993-10-31;--:--;     62.180
1993-11-01;--:--;     61.730
1993-11-02;--:--;     55.900
1993-11-03;--:--;     58.710
1993-11-04;--:--;     57.720
1993-11-05;--:--;     57.540
1993-11-06;--:--;     59.620
1993-11-07;--:--;     54.400
1993-11-08;--:--;     52.470
1993-11-09;--:--;     54.640
1993-11-10;--:--;     54.840
1993-11-11;--:--;     91.610
1993-11-12;--:--;     70.300
1993-11-13;--:--;     67.340
1993-11-14;--:--;     54.520
1993-11-15;--:--;     54.120
1993-11-16;--:--;     47.780
1993-11-17;--:--;     50.320
1993-11-18;--:--;     46.360
1993-11-19;--:--;     41.470
1993-11-20;--:--;     55.090
1993-11-21;--:--;     64.090
1993-11-22;--:--;     56.780
1993-11-23;--:--;     49.500
1993-11-24;--:--;     52.320
1993-11-25;--:--;     48.580
1993-11-26;--:--;     55.820
1993-11-27;--:--;     56.140
1993-11-28;--:--;     50.860
1993-11-29;--:--;     51.460
1993-11-30;--:--;     48.810
1993-12-01;--:--;    112.960
1993-12-02;--:--;     78.420
1993-12-03;--:--;     60.430
1993-12-04;--:--;     54.440
1993-12-05;--:--;     47.570
1993-12-06;--:--;     50.630
1993-12-07;--:--;     46.370
1993-12-08;--:--;     46.000
1993-12-09;--:--;     46.310
1993-12-10;--:--;     59.130
1993-12-11;--:--;     74.230
1993-12-12;--:--;     46.470
1993-12-13;--:--;     49.370
1993-12-14;--:--;     78.640
1993-12-15;--:--;     65.710
1993-12-16;--:--;     52.680
1993-12-17;--:--;     59.950
1993-12-18;--:--;     47.870
1993-12-19;--:--;     39.610
1993-12-20;--:--;     69.980
1993-12-21;--:--;     59.860
1993-12-22;--:--;     58.830
1993-12-23;--:--;     45.120
1993-12-24;--:--;     54.530
1993-12-25;--:--;     44.630
1993-12-26;--:--;     42.590
1993-12-27;--:--;     56.380
1993-12-28;--:--;     43.580
1993-12-29;--:--;     32.940
1993-12-30;--:--;     39.060
1993-12-31;--:--;     44.680
1994-01-01;--:--;     37.680
1994-01-02;--:--;     38.880
1994-01-03;--:--;     42.630
1994-01-04;--:--;     46.010
1994-01-05;--:--;     39.350
1994-01-06;--:--;     36.360
1994-01-07;--:--;     48.140
1994-01-08;--:--;     39.120
1994-01-09;--:--;     33.820
1994-01-10;--:--;     35.630
1994-01-11;--:--;     34.430
1994-01-12;--:--;     34.320
1994-01-13;--:--;     42.880
1994-01-14;--:--;     36.760
1994-01-15;--:--;     39.120
1994-01-16;--:--;     32.270
1994-01-17;--:--;    121.930
1994-01-18;--:--;    121.580
1994-01-19;--:--;     69.830
1994-01-20;--:--;     63.220
1994-01-21;--:--;     58.900
1994-01-22;--:--;     56.580
1994-01-23;--:--;     49.260
1994-01-24;--:--;     50.780
1994-01-25;--:--;     46.660
1994-01-26;--:--;     45.090
1994-01-27;--:--;     42.120
1994-01-28;--:--;     39.230
1994-01-29;--:--;     41.580
1994-01-30;--:--;     38.940
1994-01-31;--:--;     37.180
1994-02-01;--:--;     52.000
1994-02-02;--:--;     42.730
1994-02-03;--:--;     39.050
1994-02-04;--:--;     38.580
1994-02-05;--:--;     36.580
1994-02-06;--:--;     35.060
1994-02-07;--:--;     35.900
1994-02-08;--:--;     35.650
1994-02-09;--:--;     41.100
1994-02-10;--:--;     36.600
1994-02-11;--:--;     33.920
1994-02-12;--:--;     62.540
1994-02-13;--:--;     52.640
1994-02-14;--:--;     47.680
1994-02-15;--:--;     59.520
1994-02-16;--:--;     68.340
1994-02-17;--:--;     60.910
1994-02-18;--:--;     54.060
1994-02-19;--:--;     53.180
1994-02-20;--:--;     62.960
1994-02-21;--:--;    120.660
1994-02-22;--:--;     87.560
1994-02-23;--:--;     59.040
1994-02-24;--:--;     61.470
1994-02-25;--:--;     53.390
1994-02-26;--:--;     45.730
1994-02-27;--:--;     39.100
1994-02-28;--:--;     43.320
1994-03-01;--:--;     42.310
1994-03-02;--:--;     36.810
1994-03-03;--:--;     43.100
1994-03-04;--:--;     40.280
1994-03-05;--:--;     35.780
1994-03-06;--:--;     32.860
1994-03-07;--:--;     34.510
1994-03-08;--:--;     55.980
1994-03-09;--:--;     48.270
1994-03-10;--:--;     39.780
1994-03-11;--:--;     35.460
1994-03-12;--:--;    101.360
1994-03-13;--:--;     74.640
1994-03-14;--:--;     60.020
1994-03-15;--:--;     48.650
1994-03-16;--:--;     58.200
1994-03-17;--:--;     39.790
1994-03-18;--:--;     41.540
1994-03-19;--:--;     37.590
1994-03-20;--:--;     30.890
1994-03-21;--:--;     30.400
1994-03-22;--:--;     38.050
1994-03-23;--:--;     30.070
1994-03-24;--:--;     28.200
1994-03-25;--:--;     28.700
1994-03-26;--:--;     27.420
1994-03-27;--:--;     24.920
1994-03-28;--:--;     23.990
1994-03-29;--:--;     24.500
1994-03-30;--:--;     24.060
1994-03-31;--:--;     20.680
1994-04-01;--:--;     45.000
1994-04-02;--:--;     72.000
1994-04-03;--:--;     38.400
1994-04-04;--:--;     40.330
1994-04-05;--:--;     42.900
1994-04-06;--:--;     60.350
1994-04-07;--:--;    227.690
1994-04-08;--:--;    115.470
1994-04-09;--:--;     74.660
1994-04-10;--:--;     43.280
1994-04-11;--:--;     57.930
1994-04-12;--:--;    225.850
1994-04-13;--:--;    181.270
1994-04-14;--:--;    141.930
1994-04-15;--:--;    106.810
1994-04-16;--:--;     92.910
1994-04-17;--:--;     61.050
1994-04-18;--:--;    136.300
1994-04-19;--:--;    171.020
1994-04-20;--:--;    282.790
1994-04-21;--:--;    465.460
1994-04-22;--:--;    184.070
1994-04-23;--:--;    161.840
1994-04-24;--:--;    146.750
1994-04-25;--:--;    140.210
1994-04-26;--:--;    134.440
1994-04-27;--:--;    131.110
1994-04-28;--:--;    128.560
1994-04-29;--:--;     88.860
1994-04-30;--:--;     64.150
1994-05-01;--:--;     57.760
1994-05-02;--:--;     54.380
1994-05-03;--:--;     77.220
1994-05-04;--:--;     67.670
1994-05-05;--:--;     56.670
1994-05-06;--:--;     73.090
1994-05-07;--:--;     79.200
1994-05-08;--:--;     53.780
1994-05-09;--:--;     71.760
1994-05-10;--:--;     66.700
1994-05-11;--:--;     99.100
1994-05-12;--:--;    100.640
1994-05-13;--:--;     83.640
1994-05-14;--:--;     74.400
1994-05-15;--:--;    139.140
1994-05-16;--:--;    110.070
1994-05-17;--:--;     79.680
1994-05-18;--:--;     68.580
1994-05-19;--:--;     62.900
1994-05-20;--:--;     57.320
1994-05-21;--:--;     54.980
1994-05-22;--:--;     47.630
1994-05-23;--:--;     49.200
1994-05-24;--:--;     48.760
1994-05-25;--:--;     47.820
1994-05-26;--:--;     49.210
1994-05-27;--:--;     48.750
1994-05-28;--:--;     42.920
1994-05-29;--:--;     33.020
1994-05-30;--:--;     35.070
1994-05-31;--:--;     32.360
1994-06-01;--:--;     48.290
1994-06-02;--:--;     35.050
1994-06-03;--:--;     29.220
1994-06-04;--:--;     24.430
1994-06-05;--:--;     23.940
1994-06-06;--:--;     29.560
1994-06-07;--:--;     23.400
1994-06-08;--:--;     26.250
1994-06-09;--:--;     50.390
1994-06-10;--:--;     49.440
1994-06-11;--:--;     54.050
1994-06-12;--:--;    165.110
1994-06-13;--:--;   1203.070
1994-06-14;--:--;    405.970
1994-06-15;--:--;    166.080
1994-06-16;--:--;    122.010
1994-06-17;--:--;     93.500
1994-06-18;--:--;    463.080
1994-06-19;--:--;    306.500
1994-06-20;--:--;    167.320
1994-06-21;--:--;    135.250
1994-06-22;--:--;    117.170
1994-06-23;--:--;    380.760
1994-06-24;--:--;    213.130
1994-06-25;--:--;    130.730
1994-06-26;--:--;    102.280
1994-06-27;--:--;     95.010
1994-06-28;--:--;     71.090
1994-06-29;--:--;     62.260
1994-06-30;--:--;     59.340
1994-07-01;--:--;     54.730
1994-07-02;--:--;     57.670
1994-07-03;--:--;     50.330
1994-07-04;--:--;     51.870
1994-07-05;--:--;     47.550
1994-07-06;--:--;     40.280
1994-07-07;--:--;     40.840
1994-07-08;--:--;     40.900
1994-07-09;--:--;     39.230
1994-07-10;--:--;     35.570
1994-07-11;--:--;     35.960
1994-07-12;--:--;     33.060
1994-07-13;--:--;     31.990
1994-07-14;--:--;     31.450
1994-07-15;--:--;     29.180
1994-07-16;--:--;     38.130
1994-07-17;--:--;     46.670
1994-07-18;--:--;     47.840
1994-07-19;--:--;     47.410
1994-07-20;--:--;     73.140
1994-07-21;--:--;     72.150
1994-07-22;--:--;     50.920
1994-07-23;--:--;     44.150
1994-07-24;--:--;     42.320
1994-07-25;--:--;     39.560
1994-07-26;--:--;     45.760
1994-07-27;--:--;     57.710
1994-07-28;--:--;     52.200
1994-07-29;--:--;     41.970
1994-07-30;--:--;     53.350
1994-07-31;--:--;     51.960
1994-08-01;--:--;     41.640
1994-08-02;--:--;     33.380
1994-08-03;--:--;     28.160
1994-08-04;--:--;     25.790
1994-08-05;--:--;     22.600
1994-08-06;--:--;     21.680
1994-08-07;--:--;     19.310
1994-08-08;--:--;     21.030
1994-08-09;--:--;     20.360
1994-08-10;--:--;     19.600
1994-08-11;--:--;     21.710
1994-08-12;--:--;     20.360
1994-08-13;--:--;     52.580
1994-08-14;--:--;    126.750
1994-08-15;--:--;     47.600
1994-08-16;--:--;     36.940
1994-08-17;--:--;     29.670
1994-08-18;--:--;     26.690
1994-08-19;--:--;     24.560
1994-08-20;--:--;     24.910
1994-08-21;--:--;     21.990
1994-08-22;--:--;     22.060
1994-08-23;--:--;     22.040
1994-08-24;--:--;     21.470
1994-08-25;--:--;     20.220
1994-08-26;--:--;     23.280
1994-08-27;--:--;     61.080
1994-08-28;--:--;     54.130
1994-08-29;--:--;     38.220
1994-08-30;--:--;     31.820
1994-08-31;--:--;     30.270
1994-09-01;--:--;     24.600
1994-09-02;--:--;     27.370
1994-09-03;--:--;     28.450
1994-09-04;--:--;     23.890
1994-09-05;--:--;     21.880
1994-09-06;--:--;     24.060
1994-09-07;--:--;     26.900
1994-09-08;--:--;     25.740
1994-09-09;--:--;     24.110
1994-09-10;--:--;     22.460
1994-09-11;--:--;     22.100
1994-09-12;--:--;     21.930
1994-09-13;--:--;     21.060
1994-09-14;--:--;     21.710
1994-09-15;--:--;     19.380
1994-09-16;--:--;     23.330
1994-09-17;--:--;     20.500
1994-09-18;--:--;     23.620
1994-09-19;--:--;     28.910
1994-09-20;--:--;     25.190
1994-09-21;--:--;     21.820
1994-09-22;--:--;     22.460
1994-09-23;--:--;     21.960
1994-09-24;--:--;     22.220
1994-09-25;--:--;     19.970
1994-09-26;--:--;     20.440
1994-09-27;--:--;     22.270
1994-09-28;--:--;     27.680
1994-09-29;--:--;     37.410
1994-09-30;--:--;     30.410
1994-10-01;--:--;     26.290
1994-10-02;--:--;     24.100
1994-10-03;--:--;     24.040
1994-10-04;--:--;     25.150
1994-10-05;--:--;     25.880
1994-10-06;--:--;     26.550
1994-10-07;--:--;     27.520
1994-10-08;--:--;     28.210
1994-10-09;--:--;     29.240
1994-10-10;--:--;     31.620
1994-10-11;--:--;     34.020
1994-10-12;--:--;     42.340
1994-10-13;--:--;     36.200
1994-10-14;--:--;     31.000
1994-10-15;--:--;     26.960
1994-10-16;--:--;     27.820
1994-10-17;--:--;     29.220
1994-10-18;--:--;     27.280
1994-10-19;--:--;     26.110
1994-10-20;--:--;     27.670
1994-10-21;--:--;     27.590
1994-10-22;--:--;     26.490
1994-10-23;--:--;     26.420
1994-10-24;--:--;     25.040
1994-10-25;--:--;     25.600
1994-10-26;--:--;     24.650
1994-10-27;--:--;     24.420
1994-10-28;--:--;     25.520
1994-10-29;--:--;     25.770
1994-10-30;--:--;     24.560
1994-10-31;--:--;     22.990
1994-11-01;--:--;     22.700
1994-11-02;--:--;     22.200
1994-11-03;--:--;     20.780
1994-11-04;--:--;     20.600
1994-11-05;--:--;     21.100
1994-11-06;--:--;     20.540
1994-11-07;--:--;     21.010
1994-11-08;--:--;     20.380
1994-11-09;--:--;     19.610
1994-11-10;--:--;     19.630
1994-11-11;--:--;     21.470
1994-11-12;--:--;     20.240
1994-11-13;--:--;     20.010
1994-11-14;--:--;     20.530
1994-11-15;--:--;     20.680
1994-11-16;--:--;     20.840
1994-11-17;--:--;     22.010
1994-11-18;--:--;     23.620
1994-11-19;--:--;     24.040
1994-11-20;--:--;     22.400
1994-11-21;--:--;     23.020
1994-11-22;--:--;     21.440
1994-11-23;--:--;     19.800
1994-11-24;--:--;     19.690
1994-11-25;--:--;     20.570
1994-11-26;--:--;     19.140
1994-11-27;--:--;     19.690
1994-11-28;--:--;     20.490
1994-11-29;--:--;     21.010
1994-11-30;--:--;     21.070
1994-12-01;--:--;     20.390
1994-12-02;--:--;     21.160
1994-12-03;--:--;     21.100
1994-12-04;--:--;     19.230
1994-12-05;--:--;     18.880
1994-12-06;--:--;     18.390
1994-12-07;--:--;     19.280
1994-12-08;--:--;     21.040
1994-12-09;--:--;     54.910
1994-12-10;--:--;     39.970
1994-12-11;--:--;     40.250
1994-12-12;--:--;     42.380
1994-12-13;--:--;     31.500
1994-12-14;--:--;     24.440
1994-12-15;--:--;     24.950
1994-12-16;--:--;     24.600
1994-12-17;--:--;     21.980
1994-12-18;--:--;     21.710
1994-12-19;--:--;     21.610
1994-12-20;--:--;     20.320
1994-12-21;--:--;     20.720
1994-12-22;--:--;     20.120
1994-12-23;--:--;     19.980
1994-12-24;--:--;     19.340
1994-12-25;--:--;     19.160
1994-12-26;--:--;     21.310
1994-12-27;--:--;     22.470
1994-12-28;--:--;     21.590
1994-12-29;--:--;     20.160
1994-12-30;--:--;     19.480
1994-12-31;--:--;     19.560
1995-01-01;--:--;     20.200
1995-01-02;--:--;     18.920
1995-01-03;--:--;     20.010
1995-01-04;--:--;     42.050
1995-01-05;--:--;     37.760
1995-01-06;--:--;     35.540
1995-01-07;--:--;     28.300
1995-01-08;--:--;     22.780
1995-01-09;--:--;     23.060
1995-01-10;--:--;     19.970
1995-01-11;--:--;     20.680
1995-01-12;--:--;     21.440
1995-01-13;--:--;     21.080
1995-01-14;--:--;     19.420
1995-01-15;--:--;     18.600
1995-01-16;--:--;     18.120
1995-01-17;--:--;     18.180
1995-01-18;--:--;     18.540
1995-01-19;--:--;     17.870
1995-01-20;--:--;     17.670
1995-01-21;--:--;     18.140
1995-01-22;--:--;     21.700
1995-01-23;--:--;     23.710
1995-01-24;--:--;     18.980
1995-01-25;--:--;     18.810
1995-01-26;--:--;     17.290
1995-01-27;--:--;     17.230
1995-01-28;--:--;     17.200
1995-01-29;--:--;     16.050
1995-01-30;--:--;     16.710
1995-01-31;--:--;     16.660
1995-02-01;--:--;     14.880
1995-02-02;--:--;     15.990
1995-02-03;--:--;     15.570
1995-02-04;--:--;     15.860
1995-02-05;--:--;     15.910
1995-02-06;--:--;     15.730
1995-02-07;--:--;     15.730
1995-02-08;--:--;     16.420
1995-02-09;--:--;     16.290
1995-02-10;--:--;     15.940
1995-02-11;--:--;     16.510
1995-02-12;--:--;     26.320
1995-02-13;--:--;     42.880
1995-02-14;--:--;     27.760
1995-02-15;--:--;     20.030
1995-02-16;--:--;     18.240
1995-02-17;--:--;     16.240
1995-02-18;--:--;     18.710
1995-02-19;--:--;     33.890
1995-02-20;--:--;     32.580
1995-02-21;--:--;     23.470
1995-02-22;--:--;     20.060
1995-02-23;--:--;     16.750
1995-02-24;--:--;     19.140
1995-02-25;--:--;     17.560
1995-02-26;--:--;     16.200
1995-02-27;--:--;     18.630
1995-02-28;--:--;     20.890
1995-03-01;--:--;     17.630
1995-03-02;--:--;     16.660
1995-03-03;--:--;     17.200
1995-03-04;--:--;     16.160
1995-03-05;--:--;     16.650
1995-03-06;--:--;     16.960
1995-03-07;--:--;     16.360
1995-03-08;--:--;     16.630
1995-03-09;--:--;     16.280
1995-03-10;--:--;     25.080
1995-03-11;--:--;     24.680
1995-03-12;--:--;     20.250
1995-03-13;--:--;     19.360
1995-03-14;--:--;     16.980
1995-03-15;--:--;     16.760
1995-03-16;--:--;     29.960
1995-03-17;--:--;     38.260
1995-03-18;--:--;     28.840
1995-03-19;--:--;     21.600
1995-03-20;--:--;     19.830
1995-03-21;--:--;     19.290
1995-03-22;--:--;     19.410
1995-03-23;--:--;     16.840
1995-03-24;--:--;     20.800
1995-03-25;--:--;     22.380
1995-03-26;--:--;     19.120
1995-03-27;--:--;     19.180
1995-03-28;--:--;     18.410
1995-03-29;--:--;     18.300
1995-03-30;--:--;     57.220
1995-03-31;--:--;     47.740
1995-04-01;--:--;     32.560
1995-04-02;--:--;     26.420
1995-04-03;--:--;     22.670
1995-04-04;--:--;     18.980
1995-04-05;--:--;     19.880
1995-04-06;--:--;     21.590
1995-04-07;--:--;     23.180
1995-04-08;--:--;     20.170
1995-04-09;--:--;     48.740
1995-04-10;--:--;     48.330
1995-04-11;--:--;     40.160
1995-04-12;--:--;     36.230
1995-04-13;--:--;     32.600
1995-04-14;--:--;    173.880
1995-04-15;--:--;     98.380
1995-04-16;--:--;     60.570
1995-04-17;--:--;     53.220
1995-04-18;--:--;     63.780
1995-04-19;--:--;     58.810
1995-04-20;--:--;     43.300
1995-04-21;--:--;     40.070
1995-04-22;--:--;    151.940
1995-04-23;--:--;    189.560
1995-04-24;--:--;    154.580
1995-04-25;--:--;    139.020
1995-04-26;--:--;    130.810
